Year,Job Title,Category,Country,Region,Total,Latitude,Longitude
2016,AI Researcher,Operations,Brazil,South America,31,0.8709650649014335,-67.55989377199764
2016,Software Engineer,Engineering,China,Asia,18,28.043591602177205,78.53869197172656
2016,Data Scientist,Legal,China,Asia,32,40.57056439663185,92.30364008384375
2016,Marketing Manager,Sales,China,Asia,39,29.594928423444014,128.05580553102203
2016,Financial Analyst,Marketing,China,Asia,33,22.351002744766266,97.80353971457097
2016,HR Specialist,Marketing,China,Asia,50,19.587563279741307,110.69988607503295
2016,IT Support,Legal,China,Asia,99,26.606203243356106,109.42479487654893
2016,Sales Executive,Operations,China,Asia,45,48.99537284609808,98.47330593544133
2016,Operations Manager,Finance,China,Asia,47,30.18327482199341,122.1762728950635
2016,Legal Consultant,Operations,China,Asia,4,51.71527044979453,123.09468971988672
2016,Medical Doctor,HR,China,Asia,84,49.66720574879243,113.369908723603
2016,Civil Engineer,Finance,China,Asia,38,24.73316771639947,76.19105619551702
2016,Product Manager,Legal,China,Asia,40,41.01294734581248,120.54037467860435
2016,UX Designer,HR,China,Asia,17,43.72089467594718,80.485720073561
2016,Cybersecurity Analyst,Legal,China,Asia,99,37.41569593206487,103.1487378386169
2016,AI Researcher,Engineering,China,Asia,32,42.33726590238396,122.21502481796503
2016,Software Engineer,HR,Japan,Asia,43,45.10767618835718,141.91906285058832
2016,Data Scientist,Sales,Japan,Asia,8,33.21242614299451,139.2940153123684
2016,Marketing Manager,Marketing,Japan,Asia,78,40.47147491094747,144.52495756453882
2016,Financial Analyst,IT,Japan,Asia,4,33.427275755493085,142.61713495330656
2016,HR Specialist,Operations,Japan,Asia,31,39.398020186967855,140.20017109343343
2016,IT Support,Finance,Japan,Asia,12,37.037388226849146,131.34156360007336
2016,Sales Executive,Finance,Japan,Asia,50,41.299938997727814,139.42341098043514
2016,Operations Manager,IT,Japan,Asia,22,40.50151374830601,145.7186762692687
2016,Legal Consultant,Engineering,Japan,Asia,30,42.62101951414653,138.5703774140021
2016,Medical Doctor,HR,Japan,Asia,97,35.17687470095455,140.15816113800608
2016,Civil Engineer,IT,Japan,Asia,0,37.95572871463408,132.99758393402286
2016,Product Manager,Engineering,Japan,Asia,58,39.589658659319454,133.19306938279837
2016,UX Designer,Legal,Japan,Asia,99,37.13986607830627,134.21058808794274
2016,Cybersecurity Analyst,HR,Japan,Asia,82,30.65174723103945,130.66058767240216
2016,AI Researcher,Legal,Japan,Asia,77,38.905138321650576,140.84036141502372
2016,Software Engineer,Finance,Mexico,North America,65,30.59925793660451,-102.48242519527442
2016,Data Scientist,Legal,Mexico,North America,11,28.803012095568597,-106.57416678650152
2016,Marketing Manager,HR,Mexico,North America,61,32.56499601345588,-111.38850748263253
2016,Financial Analyst,Sales,Mexico,North America,93,20.223636581767707,-109.69823379365224
2016,HR Specialist,Engineering,Mexico,North America,21,14.748397756193233,-114.24207709909052
2016,IT Support,Legal,Mexico,North America,49,27.446431884131613,-103.43686359052738
2016,Sales Executive,HR,Mexico,North America,81,22.966731592932568,-98.2144514573853
2016,Operations Manager,Marketing,Mexico,North America,64,21.12507323608121,-98.9557693395511
2016,Legal Consultant,Sales,Mexico,North America,18,22.189696808113005,-92.53620008905716
2016,Medical Doctor,HR,Mexico,North America,85,21.610927169093934,-114.07836934927526
2016,Civil Engineer,Operations,Mexico,North America,4,26.291698444768272,-88.88708143651884
2016,Product Manager,Engineering,Mexico,North America,88,28.076069475448797,-105.41397570210877
2016,UX Designer,Engineering,Mexico,North America,66,25.900616123803456,-97.36255622519973
2016,Cybersecurity Analyst,Sales,Mexico,North America,4,20.426993051779874,-94.87975209245482
2016,AI Researcher,Engineering,Mexico,North America,96,21.34212592229162,-99.58671101683723
2016,Software Engineer,HR,South Africa,Africa,4,-22.135547152715358,19.619797591781833
2016,Data Scientist,IT,South Africa,Africa,97,-29.038511799572767,29.882498634594832
2016,Marketing Manager,Marketing,South Africa,Africa,66,-36.866548780310254,20.306668451137067
2016,Financial Analyst,Engineering,South Africa,Africa,51,-44.10973051185022,27.926214043416984
2016,HR Specialist,Operations,South Africa,Africa,89,-34.86004753252849,18.890157786408675
2016,IT Support,Finance,South Africa,Africa,57,-36.07354464318488,17.73594314124068
2016,Sales Executive,HR,South Africa,Africa,76,-35.57182638974453,31.48589065643257
2016,Operations Manager,Sales,South Africa,Africa,18,-41.14128140947581,24.218831970024926
2016,Legal Consultant,HR,South Africa,Africa,70,-38.10028527030334,32.44234971155984
2016,Medical Doctor,HR,South Africa,Africa,66,-39.09041177715351,31.620051803851645
2016,Civil Engineer,Legal,South Africa,Africa,30,-29.729013842770772,21.00557836887499
2016,Product Manager,Legal,South Africa,Africa,80,-26.129467630719347,26.859749113926668
2016,UX Designer,IT,South Africa,Africa,24,-45.2508743983009,17.411234117251936
2016,Cybersecurity Analyst,HR,South Africa,Africa,48,-22.900590058826342,33.67143662251562
2016,AI Researcher,Engineering,South Africa,Africa,88,-23.71467017905468,21.619031467525303
2016,Software Engineer,Sales,Italy,Europe,65,36.357083727812004,13.057406771276053
2016,Data Scientist,Legal,Italy,Europe,91,39.17648883091066,7.026515019828808
2016,Marketing Manager,Legal,Italy,Europe,34,43.013932256058794,18.122035699640584
2016,Financial Analyst,Marketing,Italy,Europe,75,44.90383475665226,13.698025724295542
2016,HR Specialist,Sales,Italy,Europe,86,45.664439110760306,11.240074222835515
2016,IT Support,IT,Italy,Europe,3,41.33827133903843,8.032425757792769
2016,Sales Executive,Sales,Italy,Europe,93,42.33859598440907,17.88803312317352
2016,Operations Manager,Marketing,Italy,Europe,31,36.808646053789886,16.398439169124536
2016,Legal Consultant,Engineering,Italy,Europe,73,39.98782783946844,15.133750261114969
2016,Medical Doctor,Finance,Italy,Europe,76,38.1098909241565,8.208255726886332
2016,Civil Engineer,Engineering,Italy,Europe,54,38.02663668092945,13.359363320762203
2016,Product Manager,Finance,Italy,Europe,46,40.61932219171381,11.450236273620291
2016,UX Designer,Legal,Italy,Europe,98,41.76483549753026,13.064800394855169
2016,Cybersecurity Analyst,Sales,Italy,Europe,53,41.95191527818058,12.846334536993714
2016,AI Researcher,Legal,Italy,Europe,62,40.191887294441145,16.851059753545243
2016,Software Engineer,HR,Netherlands,Europe,79,51.12736592051761,5.767739265229538
2016,Data Scientist,Sales,Netherlands,Europe,33,52.32021502824388,4.139181383638586
2016,Marketing Manager,HR,Netherlands,Europe,67,51.229707322823835,5.9340990722505556
2016,Financial Analyst,IT,Netherlands,Europe,29,51.444550380649666,6.03791399788409
2016,HR Specialist,Operations,Netherlands,Europe,100,51.91827190559417,4.115962698177057
2016,IT Support,IT,Netherlands,Europe,64,53.473875472430784,6.6753980960551464
2016,Sales Executive,IT,Netherlands,Europe,24,53.41289467684611,4.153249688322419
2016,Operations Manager,HR,Netherlands,Europe,81,52.015024994056276,6.952554489976706
2016,Legal Consultant,Sales,Netherlands,Europe,95,52.95746972509243,4.772597572383644
2016,Medical Doctor,HR,Netherlands,Europe,27,53.40541156886173,6.745362125329935
2016,Civil Engineer,IT,Netherlands,Europe,17,52.34367414790628,7.066365813718638
2016,Product Manager,Marketing,Netherlands,Europe,83,51.08717443560965,4.624197059902581
2016,UX Designer,Engineering,Netherlands,Europe,85,50.82335693852688,5.844641324898227
2016,Cybersecurity Analyst,Finance,Netherlands,Europe,87,50.95276074092861,7.183430258285733
2016,AI Researcher,IT,Netherlands,Europe,23,50.91090712794104,5.302341294366517
2016,Software Engineer,Operations,Spain,Europe,46,38.66042518791001,-4.561228413230372
2016,Data Scientist,Legal,Spain,Europe,61,37.563305057990675,-4.382946776954213
2016,Marketing Manager,Operations,Spain,Europe,71,40.23099886474137,-7.041634250875743
2016,Financial Analyst,HR,Spain,Europe,55,37.257976317936006,-3.5305175939838644
2016,HR Specialist,IT,Spain,Europe,20,38.94703113633684,-8.952334316832411
2016,IT Support,IT,Spain,Europe,93,39.86391861372136,0.08035000351462074
2016,Sales Executive,Legal,Spain,Europe,91,36.12551995131929,-1.4365935871160618
2016,Operations Manager,Engineering,Spain,Europe,28,40.739199107878555,-4.1424905901239
2016,Legal Consultant,IT,Spain,Europe,96,41.111578947308644,-2.751918060885802
2016,Medical Doctor,Operations,Spain,Europe,57,39.216940794322895,-0.13351016108537017
2016,Civil Engineer,Sales,Spain,Europe,68,39.43065664758611,1.4027759757611467
2016,Product Manager,Finance,Spain,Europe,25,37.77313090515823,-7.150272278399404
2016,UX Designer,Marketing,Spain,Europe,81,39.33898674387195,1.925838025839269
2016,Cybersecurity Analyst,IT,Spain,Europe,3,38.49807213040702,-5.867360459447344
2016,AI Researcher,Marketing,Spain,Europe,4,36.16456976548728,-8.590811155203847
2017,Software Engineer,HR,USA,North America,97,27.989940813810353,-102.23605986769584
2017,Data Scientist,Operations,USA,North America,98,34.72668633987454,-95.58358381267415
2017,Marketing Manager,HR,USA,North America,87,36.9032035071187,-114.57106074220354
2017,Financial Analyst,Operations,USA,North America,53,28.528580463149204,-117.85657174612516
2017,HR Specialist,Marketing,USA,North America,82,38.468736881296074,-67.98758477533747
2017,IT Support,Operations,USA,North America,68,47.060136789646606,-118.53604573138838
2017,Sales Executive,Legal,USA,North America,46,36.45345749978719,-87.74314087828421
2017,Operations Manager,Marketing,USA,North America,3,48.42169884782942,-114.85209682348024
2017,Legal Consultant,Engineering,USA,North America,72,43.31077432554386,-92.79438236743806
2017,Medical Doctor,Sales,USA,North America,12,46.55170249561925,-93.1558065800591
2017,Civil Engineer,IT,USA,North America,90,36.06669967503477,-80.85588815784251
2017,Product Manager,Finance,USA,North America,70,44.566108914867335,-82.48093826145124
2017,UX Designer,Marketing,USA,North America,10,44.1265733830448,-93.25520879397038
2017,Cybersecurity Analyst,HR,USA,North America,99,25.567483194722875,-99.09859397699876
2017,AI Researcher,HR,USA,North America,93,27.186989859240136,-87.09643544328418
2017,Software Engineer,Finance,Canada,North America,56,70.90612256879184,-65.7485966678652
2017,Data Scientist,Legal,Canada,North America,28,73.25413467197984,-114.76348946258861
2017,Marketing Manager,HR,Canada,North America,100,62.85090112338668,-101.89233155477021
2017,Financial Analyst,Finance,Canada,North America,43,56.63616758014018,-53.19301723073511
2017,HR Specialist,HR,Canada,North America,36,57.86996133729333,-66.94963427340768
2017,IT Support,Legal,Canada,North America,40,80.23988127081957,-137.81594632577654
2017,Sales Executive,Marketing,Canada,North America,98,63.24090620072782,-91.81415755157207
2017,Operations Manager,Marketing,Canada,North America,25,53.81233031187383,-59.72729200214772
2017,Legal Consultant,Engineering,Canada,North America,61,71.94093098349984,-62.17368032555407
2017,Medical Doctor,IT,Canada,North America,49,58.79500262140783,-118.87977208102745
2017,Civil Engineer,Operations,Canada,North America,16,54.096298035461835,-123.17694218413145
2017,Product Manager,HR,Canada,North America,71,66.1849012473076,-114.03360817137346
2017,UX Designer,IT,Canada,North America,98,46.78432280994808,-66.13000195622188
2017,Cybersecurity Analyst,Finance,Canada,North America,98,80.5601637812408,-119.92230692384034
2017,AI Researcher,HR,Canada,North America,66,42.18592502072167,-78.44327581138951
2017,Software Engineer,Marketing,Germany,Europe,58,55.03511747409152,10.429076924129532
2017,Data Scientist,Engineering,Germany,Europe,78,47.96841172743472,5.8950339124634485
2017,Marketing Manager,Engineering,Germany,Europe,40,52.801365111477494,6.292207668478298
2017,Financial Analyst,HR,Germany,Europe,3,48.75664556577939,7.113748108063507
2017,HR Specialist,HR,Germany,Europe,60,52.66602022055396,13.489435836285129
2017,IT Support,Sales,Germany,Europe,33,52.87878798985729,13.220219288697347
2017,Sales Executive,Sales,Germany,Europe,0,50.60724496539682,13.40703594611349
2017,Operations Manager,HR,Germany,Europe,53,54.077160325106604,8.754457923665193
2017,Legal Consultant,Engineering,Germany,Europe,84,52.45456722705413,13.62189093593921
2017,Medical Doctor,IT,Germany,Europe,44,48.14469070666885,12.683471614711667
2017,Civil Engineer,Legal,Germany,Europe,43,47.35625717312681,13.960233706886843
2017,Product Manager,Operations,Germany,Europe,39,51.67841308974518,9.978700427513882
2017,UX Designer,Sales,Germany,Europe,64,49.115579518240736,14.836868467049115
2017,Cybersecurity Analyst,Sales,Germany,Europe,8,49.75271082711198,12.460290416470087
2017,AI Researcher,IT,Germany,Europe,71,50.45086354870544,12.796576758675593
2017,Software Engineer,Operations,UK,Europe,95,54.428572589949084,-4.659252235575581
2017,Data Scientist,HR,UK,Europe,6,50.87545772358007,0.9172486828223114
2017,Marketing Manager,IT,UK,Europe,10,52.372416308322705,-2.7893929838729923
2017,Financial Analyst,Engineering,UK,Europe,25,59.14793347479532,-4.534886366387683
2017,HR Specialist,Operations,UK,Europe,59,57.274018355963506,-1.8229232414836618
2017,IT Support,Marketing,UK,Europe,95,56.628357710905824,0.7120220786906568
2017,Sales Executive,IT,UK,Europe,32,52.27784159153101,-0.5070722357629744
2017,Operations Manager,HR,UK,Europe,18,54.90032309946439,-1.0917945461727436
2017,Legal Consultant,Sales,UK,Europe,65,57.50984253056248,-2.4581174798501078
2017,Medical Doctor,IT,UK,Europe,11,56.70872608666406,-1.541249620136961
2017,Civil Engineer,Operations,UK,Europe,45,55.9410106224321,-3.423672910777376
2017,Product Manager,HR,UK,Europe,73,55.001122256805104,-7.024512498187988
2017,UX Designer,Sales,UK,Europe,15,58.70733435582477,1.093742011982819
2017,Cybersecurity Analyst,Marketing,UK,Europe,84,60.5245446060734,0.046871488577471254
2017,AI Researcher,Engineering,UK,Europe,78,49.907639393529415,-2.101205379179955
2017,Software Engineer,Finance,France,Europe,99,49.14217594276873,7.065779530280713
2017,Data Scientist,IT,France,Europe,57,50.54944656328561,8.276737520555578
2017,Marketing Manager,HR,France,Europe,44,47.237381124593355,9.046733575476258
2017,Financial Analyst,Engineering,France,Europe,22,47.63452162848046,-1.453252163758001
2017,HR Specialist,Finance,France,Europe,23,43.21733596774395,9.553089825603461
2017,IT Support,Engineering,France,Europe,40,44.734062705728775,5.764051758424465
2017,Sales Executive,Finance,France,Europe,55,49.220732547012744,-0.8980049793560809
2017,Operations Manager,HR,France,Europe,33,46.61927425552426,2.2403125296517787
2017,Legal Consultant,Operations,France,Europe,36,41.30664837207621,7.115322266760975
2017,Medical Doctor,Finance,France,Europe,56,42.85273351707066,8.321131422206449
2017,Civil Engineer,Finance,France,Europe,71,47.21085879976536,7.4192691186478825
2017,Product Manager,HR,France,Europe,53,45.547188723862256,1.054193507958436
2017,UX Designer,Finance,France,Europe,84,45.43553116350502,-0.3449476027227165
2017,Cybersecurity Analyst,Operations,France,Europe,81,48.52223346363649,8.012032514118333
2017,AI Researcher,Engineering,France,Europe,77,48.22162628584803,3.3580755873982024
2017,Software Engineer,Finance,Australia,Australia,59,-19.066251169358313,146.08519997649745
2017,Data Scientist,Marketing,Australia,Australia,62,-34.554748843880546,143.35385995021394
2017,Marketing Manager,Legal,Australia,Australia,85,-27.203087013729608,116.08304028760662
2017,Financial Analyst,Sales,Australia,Australia,48,-19.824509273752916,122.37245229612701
2017,HR Specialist,HR,Australia,Australia,90,-33.56490342045121,134.63800308608515
2017,IT Support,Engineering,Australia,Australia,16,-15.760334474247667,137.52027083202694
2017,Sales Executive,Engineering,Australia,Australia,94,-17.697795646169606,121.46806648359346
2017,Operations Manager,Finance,Australia,Australia,18,-16.584897880483044,123.55452875436771
